no,Package,Item,Title,Rows,Cols,csv,doc,lcitems,csv_name,doc_name
520,HistData,Langren.all,van Langren's Data on Longitude Distance between Toledo and Rome,61,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Langren.all.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Langren.all.html,langren_all,Langren.all.csv,Langren.all.html
521,HistData,Langren1644,van Langren's Data on Longitude Distance between Toledo and Rome,12,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Langren1644.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Langren1644.html,langren1644,Langren1644.csv,Langren1644.html
522,HistData,Macdonell,"Macdonell's Data on Height and Finger Length of Criminals, used by Gosset (1908)",924,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Macdonell.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Macdonell.html,macdonell,Macdonell.csv,Macdonell.html
523,HistData,MacdonellDF,"Macdonell's Data on Height and Finger Length of Criminals, used by Gosset (1908)",3000,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/MacdonellDF.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/MacdonellDF.html,macdonell_df,MacdonellDF.csv,MacdonellDF.html
524,HistData,Michelson,Michelson's Determinations of the Velocity of Light,100,1,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Michelson.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Michelson.html,michelson,Michelson.csv,Michelson.html
525,HistData,MichelsonSets,Michelson's Determinations of the Velocity of Light,20,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/MichelsonSets.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/MichelsonSets.html,michelson_sets,MichelsonSets.csv,MichelsonSets.html
526,HistData,Minard.cities,Data from Minard's famous graphic map of Napoleon's march on Moscow,20,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Minard.cities.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Minard.cities.html,minard_cities,Minard.cities.csv,Minard.cities.html
527,HistData,Minard.temp,Data from Minard's famous graphic map of Napoleon's march on Moscow,9,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Minard.temp.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Minard.temp.html,minard_temp,Minard.temp.csv,Minard.temp.html
528,HistData,Minard.troops,Data from Minard's famous graphic map of Napoleon's march on Moscow,51,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Minard.troops.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Minard.troops.html,minard_troops,Minard.troops.csv,Minard.troops.html
529,HistData,Nightingale,Florence Nightingale's data on deaths from various causes in the Crimean War,24,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Nightingale.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Nightingale.html,nightingale,Nightingale.csv,Nightingale.html
530,HistData,OldMaps,Latitudes and Longitudes of 39 Points in 11 Old Maps,468,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/OldMaps.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/OldMaps.html,old_maps,OldMaps.csv,OldMaps.html
531,HistData,PearsonLee,Pearson and Lee's data on the heights of parents and children classified by gender,746,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/PearsonLee.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/PearsonLee.html,pearson_lee,PearsonLee.csv,PearsonLee.html
532,HistData,PolioTrials,Polio Field Trials Data,8,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/PolioTrials.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/PolioTrials.html,polio_trials,PolioTrials.csv,PolioTrials.html
533,HistData,Prostitutes,Parent-Duchatelet's time-series data on the number of prostitutes in Paris,516,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Prostitutes.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Prostitutes.html,prostitutes,Prostitutes.csv,Prostitutes.html
534,HistData,Pyx,Trial of the Pyx,72,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Pyx.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Pyx.html,pyx,Pyx.csv,Pyx.html
535,HistData,Quarrels,Statistics of Deadly Quarrels,779,84,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Quarrels.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Quarrels.html,quarrels,Quarrels.csv,Quarrels.html
536,HistData,Snow.dates,John Snow's Map and Data on the 1854 London Cholera Outbreak,44,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.dates.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.dates.html,snow_dates,Snow.dates.csv,Snow.dates.html
537,HistData,Snow.deaths,John Snow's Map and Data on the 1854 London Cholera Outbreak,578,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.deaths.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.deaths.html,snow_deaths,Snow.deaths.csv,Snow.deaths.html
538,HistData,Snow.deaths2,John Snow's Map and Data on the 1854 London Cholera Outbreak,578,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.deaths2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.deaths2.html,snow_deaths2,Snow.deaths2.csv,Snow.deaths2.html
539,HistData,Snow.pumps,John Snow's Map and Data on the 1854 London Cholera Outbreak,13,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.pumps.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.pumps.html,snow_pumps,Snow.pumps.csv,Snow.pumps.html
540,HistData,Snow.streets,John Snow's Map and Data on the 1854 London Cholera Outbreak,1241,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Snow.streets.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Snow.streets.html,snow_streets,Snow.streets.csv,Snow.streets.html
541,HistData,Wheat,Playfair's Data on Wages and the Price of Wheat,53,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Wheat.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Wheat.html,wheat,Wheat.csv,Wheat.html
542,HistData,Wheat.monarchs,Playfair's Data on Wages and the Price of Wheat,12,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Wheat.monarchs.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Wheat.monarchs.html,wheat_monarchs,Wheat.monarchs.csv,Wheat.monarchs.html
543,HistData,Yeast,Student's (1906) Yeast Cell Counts,36,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/Yeast.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/Yeast.html,yeast,Yeast.csv,Yeast.html
544,HistData,YeastD.mat,Student's (1906) Yeast Cell Counts,20,20,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/YeastD.mat.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/YeastD.mat.html,yeast_d_mat,YeastD.mat.csv,YeastD.mat.html
545,HistData,ZeaMays,Darwin's Heights of Cross- and Self-fertilized Zea May Pairs,15,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/HistData/ZeaMays.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/HistData/ZeaMays.html,zea_mays,ZeaMays.csv,ZeaMays.html
546,lattice,barley,Yield data from a Minnesota barley trial,90,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lattice/barley.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lattice/barley.html,barley,barley.csv,barley.html
547,lattice,environmental,Atmospheric environmental conditions in New York City,111,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lattice/environmental.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lattice/environmental.html,environmental,environmental.csv,environmental.html
548,lattice,ethanol,Engine exhaust fumes from burning ethanol,88,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lattice/ethanol.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lattice/ethanol.html,ethanol,ethanol.csv,ethanol.html
549,lattice,melanoma,Melanoma skin cancer incidence,37,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lattice/melanoma.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lattice/melanoma.html,melanoma,melanoma.csv,melanoma.html
550,lattice,singer,Heights of New York Choral Society singers,235,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/lattice/singer.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/lattice/singer.html,singer,singer.csv,singer.html
551,MASS,Aids2,Australian AIDS Survival Data,2843,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Aids2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Aids2.html,aids2,Aids2.csv,Aids2.html
552,MASS,Animals,Brain and Body Weights for 28 Species,28,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Animals.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Animals.html,animals1,Animals.csv,Animals.html
553,MASS,Boston,Housing Values in Suburbs of Boston,506,14,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Boston.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Boston.html,boston,Boston.csv,Boston.html
554,MASS,Cars93,Data from 93 Cars on Sale in the USA in 1993,93,27,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Cars93.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Cars93.html,cars93,Cars93.csv,Cars93.html
555,MASS,Cushings,Diagnostic Tests on Patients with Cushing's Syndrome,27,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Cushings.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Cushings.html,cushings,Cushings.csv,Cushings.html
556,MASS,DDT,DDT in Kale,15,1,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/DDT.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/DDT.html,ddt_kale,DDT.csv,DDT.html
557,MASS,GAGurine,Level of GAG in Urine of Children,314,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/GAGurine.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/GAGurine.html,gag_urine,GAGurine.csv,GAGurine.html
558,MASS,Insurance,Numbers of Car Insurance claims,64,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Insurance.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Insurance.html,insurance,Insurance.csv,Insurance.html
559,MASS,Melanoma,Survival from Malignant Melanoma,205,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Melanoma.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Melanoma.html,melanoma1,Melanoma.csv,Melanoma.html
560,MASS,OME,Tests of Auditory Perception in Children with OME,1097,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/OME.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/OME.html,ome_children,OME.csv,OME.html
561,MASS,Pima.te,Diabetes in Pima Indian Women,332,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Pima.te.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Pima.te.html,pima_te,Pima.te.csv,Pima.te.html
562,MASS,Pima.tr,Diabetes in Pima Indian Women,200,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Pima.tr.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Pima.tr.html,pima_tr,Pima.tr.csv,Pima.tr.html
563,MASS,Pima.tr2,Diabetes in Pima Indian Women,300,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Pima.tr2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Pima.tr2.html,pima_tr2,Pima.tr2.csv,Pima.tr2.html
564,MASS,Rabbit,Blood Pressure in Rabbits,60,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Rabbit.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Rabbit.html,rabbit,Rabbit.csv,Rabbit.html
565,MASS,Rubber,Accelerated Testing of Tyre Rubber,30,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Rubber.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Rubber.html,rubber,Rubber.csv,Rubber.html
566,MASS,Sitka,Growth Curves for Sitka Spruce Trees in 1988,395,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Sitka.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Sitka.html,sitka,Sitka.csv,Sitka.html
567,MASS,Sitka89,Growth Curves for Sitka Spruce Trees in 1989,632,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Sitka89.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Sitka89.html,sitka89,Sitka89.csv,Sitka89.html
568,MASS,Skye,AFM Compositions of Aphyric Skye Lavas,23,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Skye.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Skye.html,skye,Skye.csv,Skye.html
569,MASS,Traffic,Effect of Swedish Speed Limits on Accidents,184,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/Traffic.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/Traffic.html,traffic,Traffic.csv,Traffic.html
570,MASS,UScereal,Nutritional and Marketing Information on US Cereals,65,11,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/UScereal.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/UScereal.html,us_cereal,UScereal.csv,UScereal.html
571,MASS,UScrime,The Effect of Punishment Regimes on Crime Rates,47,16,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/UScrime.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/UScrime.html,us_crime,UScrime.csv,UScrime.html
572,MASS,VA,Veteran's Administration Lung Cancer Trial,137,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/VA.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/VA.html,va_lung_cancer,VA.csv,VA.html
573,MASS,abbey,Determinations of Nickel Content,31,1,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/abbey.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/abbey.html,abbey,abbey.csv,abbey.html
574,MASS,accdeaths,Accidental Deaths in the US 1973-1978,72,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/accdeaths.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/accdeaths.html,accdeaths,accdeaths.csv,accdeaths.html
575,MASS,anorexia,Anorexia Data on Weight Change,72,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/anorexia.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/anorexia.html,anorexia,anorexia.csv,anorexia.html
576,MASS,bacteria,Presence of Bacteria after Drug Treatments,220,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/bacteria.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/bacteria.html,bacteria,bacteria.csv,bacteria.html
577,MASS,beav1,Body Temperature Series of Beaver 1,114,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/beav1.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/beav1.html,beav1,beav1.csv,beav1.html
578,MASS,beav2,Body Temperature Series of Beaver 2,100,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/beav2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/beav2.html,beav2,beav2.csv,beav2.html
579,MASS,biopsy,Biopsy Data on Breast Cancer Patients,699,11,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/biopsy.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/biopsy.html,biopsy,biopsy.csv,biopsy.html
580,MASS,birthwt,Risk Factors Associated with Low Infant Birth Weight,189,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/birthwt.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/birthwt.html,birthwt,birthwt.csv,birthwt.html
581,MASS,cabbages,Data from a cabbage field trial,60,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cabbages.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cabbages.html,cabbages,cabbages.csv,cabbages.html
582,MASS,caith,Colours of Eyes and Hair of People in Caithness,4,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/caith.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/caith.html,caith,caith.csv,caith.html
583,MASS,cats,Anatomical Data from Domestic Cats,144,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cats.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cats.html,cats,cats.csv,cats.html
584,MASS,cement,Heat Evolved by Setting Cements,312,30,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cement.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cement.html,cement,cement.csv,cement.html
585,MASS,chem,Copper in Wholemeal Flour,24,1,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/chem.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/chem.html,chem,chem.csv,chem.html
586,MASS,coop,Co-operative Trial in Analytical Chemistry,252,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/coop.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/coop.html,coop,coop.csv,coop.html
587,MASS,cpus,Performance of Computer CPUs,209,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/cpus.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/cpus.html,cpus,cpus.csv,cpus.html
588,MASS,crabs,Morphological Measurements on Leptograpsus Crabs,200,8,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/crabs.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/crabs.html,crabs,crabs.csv,crabs.html
589,MASS,deaths,Monthly Deaths from Lung Diseases in the UK,72,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/deaths.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/deaths.html,deaths,deaths.csv,deaths.html
590,MASS,drivers,Deaths of Car Drivers in Great Britain 1969-84,192,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/drivers.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/drivers.html,drivers,drivers.csv,drivers.html
591,MASS,eagles,Foraging Ecology of Bald Eagles,8,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/eagles.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/eagles.html,eagles,eagles.csv,eagles.html
592,MASS,epil,Seizure Counts for Epileptics,236,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/epil.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/epil.html,epil,epil.csv,epil.html
593,MASS,farms,Ecological Factors in Farm Management,20,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/farms.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/farms.html,farms,farms.csv,farms.html
594,MASS,fgl,Measurements of Forensic Glass Fragments,214,10,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/fgl.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/fgl.html,fgl,fgl.csv,fgl.html
595,MASS,forbes,Forbes' Data on Boiling Points in the Alps,17,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/forbes.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/forbes.html,forbes,forbes.csv,forbes.html
596,MASS,galaxies,Velocities for 82 Galaxies,82,1,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/galaxies.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/galaxies.html,galaxies,galaxies.csv,galaxies.html
597,MASS,gehan,Remission Times of Leukaemia Patients,42,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/gehan.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/gehan.html,gehan,gehan.csv,gehan.html
598,MASS,genotype,Rat Genotype Data,61,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/genotype.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/genotype.html,genotype,genotype.csv,genotype.html
599,MASS,geyser,Old Faithful Geyser Data,299,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/geyser.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/geyser.html,geyser,geyser.csv,geyser.html
600,MASS,gilgais,Line Transect of Soil in Gilgai Territory,365,9,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/gilgais.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/gilgais.html,gilgais,gilgais.csv,gilgais.html
601,MASS,housing,Frequency Table from a Copenhagen Housing Conditions Survey,1448,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/housing.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/housing.html,housing1,housing.csv,housing.html
602,MASS,immer,Yields from a Barley Field Trial,30,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/immer.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/immer.html,immer,immer.csv,immer.html
603,MASS,leuk,Survival Times and White Blood Counts for Leukaemia Patients,33,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/leuk.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/leuk.html,leuk,leuk.csv,leuk.html
604,MASS,mammals,Brain and Body Weights for 62 Species of Land Mammals,62,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/mammals.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/mammals.html,mammals,mammals.csv,mammals.html
605,MASS,mcycle,Data from a Simulated Motorcycle Accident,133,2,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/mcycle.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/mcycle.html,mcycle,mcycle.csv,mcycle.html
606,MASS,menarche,Age of Menarche in Warsaw,25,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/menarche.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/menarche.html,menarche,menarche.csv,menarche.html
607,MASS,michelson,Michelson's Speed of Light Data,100,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/michelson.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/michelson.html,michelson1,michelson.csv,michelson.html
608,MASS,minn38,Minnesota High School Graduates of 1938,168,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/minn38.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/minn38.html,minn38,minn38.csv,minn38.html
609,MASS,motors,Accelerated Life Testing of Motorettes,40,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/motors.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/motors.html,motors,motors.csv,motors.html
610,MASS,muscle,Effect of Calcium Chloride on Muscle Contraction in Rat Hearts,60,3,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/muscle.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/muscle.html,muscle,muscle.csv,muscle.html
611,MASS,newcomb,Newcomb's Measurements of the Passage Time of Light,66,1,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/newcomb.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/newcomb.html,newcomb,newcomb.csv,newcomb.html
612,MASS,nlschools,Eighth-Grade Pupils in the Netherlands,2287,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/nlschools.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/nlschools.html,nlschools,nlschools.csv,nlschools.html
613,MASS,npr1,US Naval Petroleum Reserve No. 1 data,104,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/npr1.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/npr1.html,npr1,npr1.csv,npr1.html
614,MASS,oats,Data from an Oats Field Trial,72,4,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/oats.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/oats.html,oats,oats.csv,oats.html
615,MASS,painters,The Painter's Data of de Piles,54,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/painters.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/painters.html,painters,painters.csv,painters.html
616,MASS,petrol,N. L. Prater's Petrol Refinery Data,32,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/petrol.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/petrol.html,petrol,petrol.csv,petrol.html
617,MASS,quine,Absenteeism from School in Rural New South Wales,146,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/quine.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/quine.html,quine,quine.csv,quine.html
618,MASS,road,Road Accident Deaths in US States,26,6,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/road.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/road.html,road,road.csv,road.html
619,MASS,rotifer,Numbers of Rotifers by Fluid Density,20,5,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/rotifer.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/rotifer.html,rotifer,rotifer.csv,rotifer.html
620,MASS,ships,Ships Damage Data,40,7,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/ships.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/ships.html,ships,ships.csv,ships.html
621,MASS,shrimp,Percentage of Shrimp in Shrimp Cocktail,18,1,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/MASS/shrimp.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/MASS/shrimp.html,shrimp,shrimp.csv,shrimp.html
